,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,band_gaps,material_id
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.323289872345342,-10.80408153814091,-9.28173251465675,-9.28173251465364,-0.9215861255916437,-0.9215861255916334,-0.9215861255912134,3.0674273543669432,3.0674273543669917,3.067427354367115,5.894996616236925,5.8949966162369405,5.894996616237043,7.002668241802522,7.0026682418025405,7.002668241802558,10.667296048439589,18.980558601420043,22.80592378565534,22.805923785657907,22.805923785658138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88990953762713,0.006463204633804764,-0.44921422455884397,-1.0847888916559339e-09,0.0,0.3347021238758181,0.3566973571830651,-0.2688990613230743,-0.19100492042260458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.323289872345342,-10.80408153814091,-9.28173251465675,-9.28173251465364,-0.9215861255916437,-0.9215861255916334,-0.9215861255912134,3.0674273543669432,3.0674273543669917,3.067427354367115,5.894996616236925,5.8949966162369405,5.894996616237043,7.002668241802522,7.0026682418025405,7.002668241802558,10.667296048439589,18.980558601420043,22.80592378565534,22.805923785657907,22.805923785658138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.88990953762713,0.006463204633804764,-0.44921422455884397,-1.0847888916559339e-09,0.0,0.3347021238758181,0.3566973571830651,-0.2688990613230743,-0.19100492042260458,1.0186000000000002,mp-1016821
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.02497574839597,-50.04388594895137,-33.805714772454536,-33.80571477245449,-33.80571477245447,-26.621029251806707,-26.621029251806597,-26.621029251806544,-15.684901151079412,-14.773420857980204,-14.773420857979216,-0.8161311284276015,-0.8161311284275781,-0.8161311284264137,0.9529317853295,0.9529317853301286,0.9529317853302208,1.2938371770534465,1.293837177053459,1.2938371770557617,6.939160585222563,7.739951574821449,7.739951574821459,7.739951574821662,10.641817713209266,10.641817713211072,16.69064523198937,16.690645231989382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1164988811391625,-4.987455219391921,-0.2765739456903418,-9.738068141957995e-14,0.0,0.13189352852508876,5.175514435289388,-0.19449120285572655,-0.2240450803029177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.02497574839597,-50.04388594895137,-33.805714772454536,-33.80571477245449,-33.80571477245447,-26.621029251806707,-26.621029251806597,-26.621029251806544,-15.684901151079412,-14.773420857980204,-14.773420857979216,-0.8161311284276015,-0.8161311284275781,-0.8161311284264137,0.9529317853295,0.9529317853301286,0.9529317853302208,1.2938371770534465,1.293837177053459,1.2938371770557617,6.939160585222563,7.739951574821449,7.739951574821459,7.739951574821662,10.641817713209266,10.641817713211072,16.69064523198937,16.690645231989382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1164988811391625,-4.987455219391921,-0.2765739456903418,-9.738068141957995e-14,0.0,0.13189352852508876,5.175514435289388,-0.19449120285572655,-0.2240450803029177,1.6075,mp-1016830
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.14833266037326,-32.95350775608088,-22.42202157367272,-22.422021573672556,-22.422021573672513,-14.3753936872638,-13.936370586959343,-13.936370586959331,-13.936370586959274,-13.794580283518398,-13.794580283517535,0.9168838244650841,0.9168838244651043,0.9168838244651195,1.8416898744159418,1.8416898744159773,1.8416898744162897,2.207429101208105,2.2074291012084966,2.207429101208525,8.847342399946365,10.03703430561424,10.037034305614283,10.037034305614302,14.73206591008135,14.732065910083435,19.452230015368663,19.681240787629484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.527385750577445,-3.266920142228203,-0.331110058522205,-7.897958957602069e-16,0.0,0.14236349624202305,3.440460959984128,-0.2196716005335734,-0.23615239735575005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53.14833266037326,-32.95350775608088,-22.42202157367272,-22.422021573672556,-22.422021573672513,-14.3753936872638,-13.936370586959343,-13.936370586959331,-13.936370586959274,-13.794580283518398,-13.794580283517535,0.9168838244650841,0.9168838244651043,0.9168838244651195,1.8416898744159418,1.8416898744159773,1.8416898744162897,2.207429101208105,2.2074291012084966,2.207429101208525,8.847342399946365,10.03703430561424,10.037034305614283,10.037034305614302,14.73206591008135,14.732065910083435,19.452230015368663,19.681240787629484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.527385750577445,-3.266920142228203,-0.331110058522205,-7.897958957602069e-16,0.0,0.14236349624202305,3.440460959984128,-0.2196716005335734,-0.23615239735575005,3.7158,mp-1016873
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.713370120275973,-11.599864919521227,-11.599864919517358,-1.1212131271113173,-1.1212131271105463,-1.1212131271103118,3.181005090125555,3.1810050901257227,3.375497010218468,3.375497010218474,3.375497010218885,3.9224178860490486,3.922417886050165,3.922417886050282,4.036214915954458,4.036214915955617,4.036214915955828,9.441801845253709,10.878835182396362,21.286587014143304,21.286587014143453,21.286587014143496,25.592403254724555,25.592403254724612,25.592403254726847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.739008380604768,-0.013411146685715214,-0.28468207406693297,-3.7697054539020663e-13,0.0,0.179003957954792,0.20714242747346462,-0.21819038320966477,-0.20725849639004248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.713370120275973,-11.599864919521227,-11.599864919517358,-1.1212131271113173,-1.1212131271105463,-1.1212131271103118,3.181005090125555,3.1810050901257227,3.375497010218468,3.375497010218474,3.375497010218885,3.9224178860490486,3.922417886050165,3.922417886050282,4.036214915954458,4.036214915955617,4.036214915955828,9.441801845253709,10.878835182396362,21.286587014143304,21.286587014143453,21.286587014143496,25.592403254724555,25.592403254724612,25.592403254726847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.739008380604768,-0.013411146685715214,-0.28468207406693297,-3.7697054539020663e-13,0.0,0.179003957954792,0.20714242747346462,-0.21819038320966477,-0.20725849639004248,1.1637999999999993,mp-1016879
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.78027394466294,-31.56604229375323,-31.566042293753195,-31.566042293753178,-15.961817715374048,-12.387958560758857,-12.387958560757282,-2.2266564690956194,-2.226656469095336,-2.2266564690947224,3.2010083847828374,3.2010083847828947,3.201008384782982,3.3614544061241647,3.3614544061243543,3.361454406124814,10.408814275306217,11.290497571993374,21.20562908025805,21.205629080258333,21.20562908025857,25.79009359414554,25.790093594146196,25.79009359414712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.885134340715515,-2.7519174000138733,-0.34242319257254367,-1.164141263531419e-16,0.0,0.21908177223168507,3.006036646683509,-0.2381980359119762,-0.20299770540123077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-64.78027394466294,-31.56604229375323,-31.566042293753195,-31.566042293753178,-15.961817715374048,-12.387958560758857,-12.387958560757282,-2.2266564690956194,-2.226656469095336,-2.2266564690947224,3.2010083847828374,3.2010083847828947,3.201008384782982,3.3614544061241647,3.3614544061243543,3.361454406124814,10.408814275306217,11.290497571993374,21.20562908025805,21.205629080258333,21.20562908025857,25.79009359414554,25.790093594146196,25.79009359414712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.885134340715515,-2.7519174000138733,-0.34242319257254367,-1.164141263531419e-16,0.0,0.21908177223168507,3.006036646683509,-0.2381980359119762,-0.20299770540123077,2.5702000000000007,mp-1016928
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.396468149231577,-13.206759165083211,-10.616258614707887,-10.616258614706586,-5.6361523408912415,-5.636152340891073,-5.636152340890821,0.678984930460174,0.6789849304602077,0.6789849304602178,4.681473768186255,4.681473768186384,4.681473768186483,5.385378263617057,5.385378263617131,5.385378263617328,10.847326568092026,16.294909893542293,23.15404454793873,23.154044547938952,23.154044547939343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.116352415854678,-0.6248368332514135,-0.4109624244079512,-2.297123258699344e-13,0.0,0.30428486860992177,0.9586854122628126,-0.26559410452636845,-0.20478954203851463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.396468149231577,-13.206759165083211,-10.616258614707887,-10.616258614706586,-5.6361523408912415,-5.636152340891073,-5.636152340890821,0.678984930460174,0.6789849304602077,0.6789849304602178,4.681473768186255,4.681473768186384,4.681473768186483,5.385378263617057,5.385378263617131,5.385378263617328,10.847326568092026,16.294909893542293,23.15404454793873,23.154044547938952,23.154044547939343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.116352415854678,-0.6248368332514135,-0.4109624244079512,-2.297123258699344e-13,0.0,0.30428486860992177,0.9586854122628126,-0.26559410452636845,-0.20478954203851463,2.4638,mp-1017439
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.90523939987846,-38.89570320668555,-17.684650854161838,-17.681564529292785,-17.65735307808218,-17.296608162051825,-17.263286132297548,-17.260588697386197,-17.253913694780607,-17.133804105144215,-11.994999667929294,-11.86702327702242,-11.81809635359593,-10.79504194311963,-10.793515459727052,-10.772753372049122,-3.2574232477418525,-3.2545949740900193,-3.215101648078474,-2.701801888516303,-2.6439763420428513,-2.6391610468594244,1.3450472633421826,1.3731494151282497,1.395787347365919,2.7919277998208027,2.838308844418607,2.8428143649487567,3.3005651871276673,3.3094376197123174,3.3253603834837056,3.6195754683098826,3.666308007253013,3.6856956989383454,4.115181527370134,4.118239223611159,4.16009044542548,4.226999241788537,4.277269139675449,4.284365939716796,10.955718344073436,10.957942463422151,11.019628425509309,12.104804544227209,13.48056432793177,13.55328815124116,13.55618314188853,14.538338868113495,14.66146944991932,16.91937754508442,16.92145555940947,17.08858544679225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.620042141895116,-1.7941759963605008,-0.3858501316792456,-4.519918799235196e-16,0.0,0.18298170362985075,1.991808931483984,-0.235469652074962,-0.2750424124961758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38.90523939987846,-38.89570320668555,-17.684650854161838,-17.681564529292785,-17.65735307808218,-17.296608162051825,-17.263286132297548,-17.260588697386197,-17.253913694780607,-17.133804105144215,-11.994999667929294,-11.86702327702242,-11.81809635359593,-10.79504194311963,-10.793515459727052,-10.772753372049122,-3.2574232477418525,-3.2545949740900193,-3.215101648078474,-2.701801888516303,-2.6439763420428513,-2.6391610468594244,1.3450472633421826,1.3731494151282497,1.395787347365919,2.7919277998208027,2.838308844418607,2.8428143649487567,3.3005651871276673,3.3094376197123174,3.3253603834837056,3.6195754683098826,3.666308007253013,3.6856956989383454,4.115181527370134,4.118239223611159,4.16009044542548,4.226999241788537,4.277269139675449,4.284365939716796,10.955718344073436,10.957942463422151,11.019628425509309,12.104804544227209,13.48056432793177,13.55328815124116,13.55618314188853,14.538338868113495,14.66146944991932,16.91937754508442,16.92145555940947,17.08858544679225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.620042141895116,-1.7941759963605008,-0.3858501316792456,-4.519918799235196e-16,0.0,0.18298170362985075,1.991808931483984,-0.235469652074962,-0.2750424124961758,3.1176999999999997,mp-1019544
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.10149333529589,-40.09133906477577,-26.02722415000068,-26.004056274432887,-18.941694442813585,-18.941694442813503,-18.48981215323428,-18.47140185583641,-18.453992537027062,-18.453992537026974,-13.5200434611839,-13.282649068892855,-13.22588100237345,-13.179372137315845,-12.206909411634095,-12.206909411634092,-8.206498705749583,-8.160334498833569,-8.160334498833514,-8.13033597359839,-8.021249160617645,-8.021249160617549,-0.01997833934434814,0.05024620461330317,0.1208240887399346,1.3904716072095429,1.3904716072095575,1.7004215594516705,1.700421559451677,1.7596105664131323,2.1541284764183,2.154128476418301,2.338198234248107,2.3752368907157018,2.468273752052409,2.468273752052414,2.482457218813551,2.7052748248238525,2.7052748248238645,2.7212280880354145,9.80333867822666,9.803338678226668,10.109481381471944,10.241993695524862,11.188436363639482,11.188436363639495,11.6345841911683,13.564545121282002,13.873770578225772,14.091395362886113,15.7804859516014,15.780485951601444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.262283383131038,-2.481560502578231,-0.33308682073579804,-6.02701338692341e-17,0.0,0.14108395540058255,2.6428091480770037,-0.22124594696940142,-0.2879238592185253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40.10149333529589,-40.09133906477577,-26.02722415000068,-26.004056274432887,-18.941694442813585,-18.941694442813503,-18.48981215323428,-18.47140185583641,-18.453992537027062,-18.453992537026974,-13.5200434611839,-13.282649068892855,-13.22588100237345,-13.179372137315845,-12.206909411634095,-12.206909411634092,-8.206498705749583,-8.160334498833569,-8.160334498833514,-8.13033597359839,-8.021249160617645,-8.021249160617549,-0.01997833934434814,0.05024620461330317,0.1208240887399346,1.3904716072095429,1.3904716072095575,1.7004215594516705,1.700421559451677,1.7596105664131323,2.1541284764183,2.154128476418301,2.338198234248107,2.3752368907157018,2.468273752052409,2.468273752052414,2.482457218813551,2.7052748248238525,2.7052748248238645,2.7212280880354145,9.80333867822666,9.803338678226668,10.109481381471944,10.241993695524862,11.188436363639482,11.188436363639495,11.6345841911683,13.564545121282002,13.873770578225772,14.091395362886113,15.7804859516014,15.780485951601444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.262283383131038,-2.481560502578231,-0.33308682073579804,-6.02701338692341e-17,0.0,0.14108395540058255,2.6428091480770037,-0.22124594696940142,-0.2879238592185253,3.4599,mp-1020622
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.627458348125625,-14.410360443843452,-14.409283629447064,-14.328686717480533,-13.507045396776938,-13.505869651288084,-4.205328336062945,-3.0056259076904364,-1.8244742066758903,-1.8159444834092664,-1.7153592051394846,-1.1769816465286,-1.1722639353290003,0.7814871042159675,0.992638139387668,1.1693354187656038,1.1779708592478713,1.1930274841448356,1.2019651726089537,1.9573958326903482,1.9676710145292284,2.0383050999626673,2.3365797663151873,2.361784969210678,3.462855322710621,3.6387169957587995,3.6412618415282973,3.6725217566502413,3.673453949677696,4.0856358193278295,4.37748051586177,4.388498817861523,4.61541176594364,4.618568305765526,8.63393064758091,13.100672713942535,14.118892018245548,14.514442413062971,15.729718587140038,16.01524635118175,17.120709254151883,17.12175028896568,17.708349789185995,17.71955221276932,19.047302406541984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.664846650194246,-0.32598204225669175,-0.2915586544294584,-8.74771184759902e-11,0.0,0.16051451142454315,0.5118156243872392,-0.2150008951829186,-0.2120206518712721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.627458348125625,-14.410360443843452,-14.409283629447064,-14.328686717480533,-13.507045396776938,-13.505869651288084,-4.205328336062945,-3.0056259076904364,-1.8244742066758903,-1.8159444834092664,-1.7153592051394846,-1.1769816465286,-1.1722639353290003,0.7814871042159675,0.992638139387668,1.1693354187656038,1.1779708592478713,1.1930274841448356,1.2019651726089537,1.9573958326903482,1.9676710145292284,2.0383050999626673,2.3365797663151873,2.361784969210678,3.462855322710621,3.6387169957587995,3.6412618415282973,3.6725217566502413,3.673453949677696,4.0856358193278295,4.37748051586177,4.388498817861523,4.61541176594364,4.618568305765526,8.63393064758091,13.100672713942535,14.118892018245548,14.514442413062971,15.729718587140038,16.01524635118175,17.120709254151883,17.12175028896568,17.708349789185995,17.71955221276932,19.047302406541984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.664846650194246,-0.32598204225669175,-0.2915586544294584,-8.74771184759902e-11,0.0,0.16051451142454315,0.5118156243872392,-0.2150008951829186,-0.2120206518712721,3.7582,mp-1020623
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.41127389950853,-13.59944418872946,-13.591784507911497,-13.591170855276777,-13.004139001928971,-13.003483214473961,-4.771693899409121,-1.6736842333264887,-1.666736360694896,-1.0292846333816021,-0.5558825768293809,-0.094196661717551,-0.08379973924257966,0.544089611736838,0.7271298239400282,1.4005905780531889,1.4047343392221108,1.5550443876908895,1.5616045381351866,1.9660827986413807,1.976522126691343,2.4646941589636926,2.4770666419947633,2.5087714552134894,3.200407007573698,3.2170773749617636,3.2175192240860513,3.6893134715207756,3.7011598605695144,3.8089118061184983,4.210121684918743,4.2177253760995495,4.6468361074221365,4.660760081293694,6.775423338634405,11.012434908581671,12.246497996772922,12.945788878262142,14.603126658382463,14.763379795491819,14.77248752023556,16.726667426470165,16.82111858743795,18.060587163806026,18.07207183743629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.750008577532139,-0.25665974094727007,-0.24572649891184284,-6.021057743374939e-07,0.0,0.13084410325940024,0.39839468918282395,-0.19223763255269616,-0.1969929900113547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.41127389950853,-13.59944418872946,-13.591784507911497,-13.591170855276777,-13.004139001928971,-13.003483214473961,-4.771693899409121,-1.6736842333264887,-1.666736360694896,-1.0292846333816021,-0.5558825768293809,-0.094196661717551,-0.08379973924257966,0.544089611736838,0.7271298239400282,1.4005905780531889,1.4047343392221108,1.5550443876908895,1.5616045381351866,1.9660827986413807,1.976522126691343,2.4646941589636926,2.4770666419947633,2.5087714552134894,3.200407007573698,3.2170773749617636,3.2175192240860513,3.6893134715207756,3.7011598605695144,3.8089118061184983,4.210121684918743,4.2177253760995495,4.6468361074221365,4.660760081293694,6.775423338634405,11.012434908581671,12.246497996772922,12.945788878262142,14.603126658382463,14.763379795491819,14.77248752023556,16.726667426470165,16.82111858743795,18.060587163806026,18.07207183743629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.750008577532139,-0.25665974094727007,-0.24572649891184284,-6.021057743374939e-07,0.0,0.13084410325940024,0.39839468918282395,-0.19223763255269616,-0.1969929900113547,1.6360999999999999,mp-1020631
