,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,material_id
186,14.8,17,8,3.4871191548325386,29.50021982568638,529.8465498225416,0.0,4.243804675022908,7.304685674627034,0.0,1.6139611012171187,1.714,1.8,1.52,0.0989141041510259,6000000000.0,10000000000.0,0.0,4898979485.566357,187.1,317.5,0.0,103.03611017502553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.310000000000002,17.39,17.02,0.14546477236774577,0.057856000000000005,0.236,0.0089,0.08933481149025838,177.38000000000002,317.3,54.8,83.311089297884,479.9200000000001,994.0,154.6,276.40120404947584,0.0,0.0,0.0,0.0,94.12600000000002,232.7,35.4,70.39421981952778,2.8600000000000003,11.0,0.0,4.0922365523024204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.6,1823.0,0.0,729.2,0.0,0.0,0.0,0.0,0.8299999999999998,1.26,0.55,0.23272301132462173,0.311,0.55,0.0,0.17639160977778962,1.2540000000000002,1.67,0.0,0.6467951762343315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mp-27277
187,4.0,9,1,3.687817782917155,8.454033733327641,129.69300075446793,0.0,2.7628751813634427,4.2536650593064635,0.0,1.0257995490480938,1.2579999999999998,1.52,1.1,0.19415457759218552,0.0,0.0,0.0,0.0,825.5,1270.0,0.0,553.5801658296656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.563999999999998,17.36,11.2,2.3995132839807325,0.11915599999999996,0.1805,0.02658,0.07513158419732675,30.071999999999996,54.8,14.01,19.675951209534954,79.52000000000001,154.6,33.0,57.07365066298107,0.0,0.0,0.0,0.0,17.142000000000003,35.4,6.27,13.372418479841258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393,1.26,0.0,0.5123241161608537,0.044,0.22,0.0,0.088,0.48999999999999994,1.26,0.0,0.600533096506762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mp-27714
188,17.6,47,8,15.107613974417005,15.353181392077946,177.06260878318784,0.2,3.189434569023277,4.6163441356896655,0.0,1.0554563266877761,1.6840000000000004,2.11,1.52,0.2308765904114143,2000000000.0,10000000000.0,0.0,4000000000.0,751.7,2600.0,206.0,925.1583972488172,19.4,97.0,0.0,38.8,0.074,0.37,0.0,0.14799999999999996,15.948000000000002,17.39,10.27,2.839023775877899,86.017728,430.0,0.0089,171.9911361363075,314.18600000000004,1234.93,54.8,462.58914209479667,176.16,417.0,0.0,134.48475898777528,0.0,0.0,0.0,0.0,274.756,1200.07,35.4,462.8241107202605,20.22,100.0,0.0,39.89227494139686,16.6,83.0,0.0,33.20000000000001,4.9,24.5,0.0,9.8,6.0,30.0,0.0,12.0,50.2,251.0,0.0,100.40000000000002,2098.0,10490.0,0.0,4196.0,3.78e-06,1.89e-05,0.0,7.5600000000000005e-06,1.1293333333333337,1.26,0.7799999999999999,0.1871232511237209,0.2843333333333333,1.0866666666666667,0.0,0.42162595323870233,1.0900000000000003,1.67,0.0,0.5676618711874174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mp-27941
189,21.6,51,8,17.6022725805505,17.910546198791607,243.26363438539695,0.0,4.158520737152897,7.3874588286542915,0.0,1.8496168061943674,1.6940000000000002,2.06,1.52,0.22321290285285933,1.46e-07,4e-07,0.0,1.8017769007288332e-07,874.5,3420.0,0.0,1278.6764641612826,11.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,16.644000000000002,18.19,12.95,1.87476505194651,14.815948000000006,50.0,0.02658,19.891910636214313,431.63599999999985,1090.0,54.8,465.2696478215616,432.76000000000005,1700.0,0.0,636.442831996716,0.0,0.0,0.0,0.0,253.08399999999992,956.22,35.4,357.51017135740346,12.8,42.0,0.0,16.904437287292353,12.6,55.0,0.0,21.42521878534733,346.8,1440.0,0.0,558.3340935318208,4.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,2484.8,6697.0,0.0,3058.665813716824,2.2e-06,1.1e-05,0.0,4.4e-06,1.0540000000000003,1.26,0.6599999999999999,0.25796123739817967,0.298,0.8300000000000001,0.0,0.3689119136054026,0.756,1.26,0.0,0.6172714151813609,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mp-28109
190,26.4,55,8,22.544178849538962,21.935607471440516,102.10829006311332,0.2,3.0195892816946235,5.042378767041861,0.0,1.304107472409887,1.9939999999999998,3.43,1.52,0.7397729381371017,200000000000000.0,1000000000000000.0,0.0,400000000000000.0,190.5,317.5,0.0,155.5425986667318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.748,70.94,17.36,20.848948558620407,7.305747999999999,36.0,0.02658,14.348058762715464,170.568,386.85,54.8,144.32696039202102,644.1600000000001,1938.0,154.6,696.2180623913746,0.0,0.0,0.0,0.0,163.832,642.41,35.4,239.67593516246058,1.86,7.7,0.0,2.9850293130889014,0.33999999999999997,1.7,0.0,0.6799999999999999,0.028000000000000004,0.14,0.0,0.05600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.8,4940.0,0.0,1930.5174850283017,0.0,0.0,0.0,0.0,1.3726666666666667,1.81,1.26,0.2187276337772111,0.538,1.81,0.0,0.7215649658901131,1.168,2.06,0.0,0.6611021101161303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mp-28295
191,11.6,17,8,2.939387691339814,18.694082044057843,63.488658429866874,0.6,2.399358700455411,3.930266635512245,0.0,1.2874920672124077,2.016,2.27,1.52,0.31947456862792695,2000000000.0,10000000000.0,0.0,4000000000.0,2024.7,3200.0,206.0,1439.8744250801874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.218,23.78,17.36,3.137810701747319,84.007096,140.0,0.0089,68.57702223622766,267.802,370.87,54.8,131.52468565254205,1658.1200000000001,2573.0,154.6,1123.5628587667004,0.0,0.0,0.0,0.0,491.66,785.13,35.4,359.5692792216821,4.0,6.3,0.0,2.8383093559370867,6.0,10.0,0.0,4.898979485566356,0.414,0.69,0.0,0.33802958450407855,1.9799999999999998,3.3,0.0,1.6166632302368975,0.0,0.0,0.0,0.0,580.8,968.0,0.0,474.22121420282326,4.2600000000000005e-05,7.1e-05,0.0,3.4782754347521134e-05,1.1039999999999999,1.26,0.7799999999999999,0.16656530250925614,0.7629999999999999,1.16,0.0,0.49763038492439343,0.586,1.67,0.0,0.7293174891636701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,mp-28602
192,32.0,79,8,30.205959676858473,15.52313809840337,162.41396915701623,0.4,4.069256482202467,7.478495494900375,0.0,1.7715270478480798,1.8260000000000005,2.43,1.52,0.3858289776571999,1.274e-07,6.15e-07,0.0,2.439488470970912e-07,1033.5,2475.0,317.5,907.1970568735328,19.0,95.0,0.0,38.0,0.144,0.44,0.0,0.18347751905887547,16.936,22.39,10.21,3.886502798146426,66.615948,320.0,0.02658,126.7916239187713,538.9459999999998,1337.33,54.8,594.7092893708656,92.75999999999998,154.6,0.0,75.73822284685586,1.2,6.0,0.0,2.4,889.5740000000003,2550.0,35.4,1073.2782827878334,49.6,220.0,0.0,85.88736810497805,23.0,78.0,0.0,31.00967590930289,562.6,2450.0,0.0,954.1147939320512,8.2,27.0,0.0,10.851727973000427,141.4,491.0,0.0,193.78709967384307,5089.2,19300.0,0.0,7493.510963493682,5.26e-06,1.42e-05,0.0,6.476295237247913e-06,1.2044000000000004,1.26,1.07,0.07534878897500608,0.4484,1.172,0.0,0.5501220228276632,0.756,1.26,0.0,0.6172714151813609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mp-28853
193,19.2,37,8,13.731715115017497,19.646092980103674,51.05329152542165,0.2,2.0983765200785824,3.8517416432602056,0.0,1.21798790688058,1.888,3.03,1.52,0.5851290455959266,2e+17,1e+18,0.0,4e+17,450.5,1300.0,0.0,442.1917005100842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.523999999999997,55.76,17.36,15.147025582602016,11.639948,58.0,0.02658,23.180054237536545,148.53199999999998,312.46,54.8,115.74215868040477,628.56,2093.0,154.6,751.0406263312259,0.0,0.0,0.0,0.0,164.188,648.54,35.4,242.46960835535654,0.8800000000000001,2.5,0.0,1.0943491216243562,0.48,2.4,0.0,0.9600000000000001,0.0432,0.216,0.0,0.0864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.4,1532.0,0.0,612.8,0.0,0.0,0.0,0.0,1.2645,1.66,0.8825000000000001,0.24592885149977822,0.446,1.66,0.0,0.6458978247370091,1.1199999999999999,1.82,0.0,0.6005330965067621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mp-28872
194,25.4,80,8,27.91128803907122,15.903568791269354,88.65636596666302,0.4,2.793941224351774,4.9675603003649655,0.0,1.2576088912309888,1.7719999999999998,2.23,1.52,0.31275549555523396,2.3199999999999999e-07,9.6e-07,0.0,3.721505071876162e-07,1383.9,4560.0,317.5,1643.1537785612154,26.8,73.0,0.0,33.04179171897311,0.074,0.37,0.0,0.148,14.898000000000001,17.36,8.32,3.5244086028722603,7.875947999999998,31.0,0.02658,11.997827594991353,516.344,2183.0,54.8,836.2234570639596,442.76000000000005,1750.0,0.0,656.3568224677794,1.8700000000000003,5.4,0.0,2.3357225862674706,399.752,1497.0,35.4,566.079126285363,37.0,160.0,0.0,62.25752966509352,25.6,128.0,0.0,51.20000000000001,125.6,628.0,0.0,251.2,9.4,47.0,0.0,18.800000000000004,125.6,628.0,0.0,251.2,1222.0,6110.0,0.0,2444.0,1.6799999999999998e-06,8.4e-06,0.0,3.3599999999999996e-06,1.1605,1.26,0.7775,0.1915880998392124,0.40449999999999997,1.245,0.0,0.5169970986378938,0.756,1.26,0.0,0.6172714151813609,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mp-29188
195,18.8,57,8,19.197916553626335,11.148523757385854,45.14723873099186,0.2,2.3657855754112793,3.8200134715709515,0.0,0.942409128788032,1.766,2.43,1.52,0.3543783289085269,1.284e-07,6.15e-07,0.0,2.4352461887866695e-07,1705.5,5100.0,317.5,1891.792404044376,14.2,71.0,0.0,28.400000000000002,0.126,0.35,0.0,0.1558974021592406,16.894,22.39,10.0,3.959412077569093,49.615948,235.0,0.02658,92.82811065598145,458.1740000000001,1193.0,54.8,500.80081659677836,92.76,154.6,0.0,75.73822284685586,1.435,6.0,0.0,2.3274234681295103,902.9459999999999,2550.0,35.4,1084.7889975769483,20.8,76.0,0.0,29.65400478856102,21.4,70.0,0.0,28.210636292008726,121.6,363.0,0.0,153.53253726816345,8.0,26.0,0.0,10.507140429250958,131.6,491.0,0.0,190.98544447156175,1769.2,6146.0,0.0,2425.4060608483687,7.04e-06,2.31e-05,0.0,9.297440508010793e-06,1.1254,1.26,0.675,0.22776443971788043,0.3694,1.172,0.0,0.4789420006639635,0.756,1.26,0.0,0.6172714151813609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mp-2920
196,13.2,35,7,10.906878563548783,18.21120144103772,247.96882273739686,0.0,3.939373684401249,6.49586157572224,0.0,1.673438121494528,1.592,1.85,1.52,0.12952219886953745,2e+17,1e+18,0.0,4e+17,257.21999999999997,333.6,0.0,128.76107175695608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.080000000000002,19.78,13.54,2.0028379864582164,0.04511400000000001,0.12,0.02583,0.037444126695651475,98.65,265.8,54.8,83.63605681761905,235.2000000000001,586.0,126.2,175.74454187826146,0.0,0.0,0.0,0.0,37.342,66.2,14.31,16.58053847135249,0.38,1.9,0.0,0.7599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0585000000000004,1.26,0.63,0.2593819577380046,0.17099999999999999,0.57,0.0,0.22799999999999998,1.3840000000000003,1.82,1.26,0.21923503369671557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mp-29526
197,24.4,81,8,28.513856280762866,18.846592103803022,57.197316588811006,0.0,1.9705833317146408,3.78097790764647,0.0,1.1826720132631519,1.654,1.96,1.52,0.1770423678106458,2000000000.0,10000000000.0,0.0,4000000000.0,395.3,818.0,206.0,215.71661966570863,0.0,0.0,0.0,0.0,0.09,0.45,0.0,0.18,17.338,17.39,17.22,0.06013318551349205,9.217728000000001,46.0,0.0089,18.391137274727082,182.59999999999997,577.0,54.8,202.32196123999984,176.16000000000003,417.0,0.0,134.48475898777525,0.476,2.38,0.0,0.9519999999999998,268.54200000000003,1169.0,35.4,450.4007218644304,8.82,43.0,0.0,17.095309298167145,1.6,8.0,0.0,3.2000000000000006,5.279999999999999,26.4,0.0,10.559999999999997,0.5599999999999999,2.8,0.0,1.1199999999999999,0.0,0.0,0.0,0.0,2370.0,11850.0,0.0,4740.0,5.9799999999999995e-06,2.99e-05,0.0,1.196e-05,1.1784999999999999,1.3325,0.7799999999999999,0.20121878639928234,0.3335,1.3325,0.0,0.5160755758607454,1.0899999999999999,1.67,0.0,0.5676618711874174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mp-29738
198,18.6,64,5,22.729716232280595,11.57478962870556,81.73219610495289,0.2,2.5777837664117316,4.180547687028016,0.0,0.9638313765380917,1.7639999999999998,2.34,1.52,0.327022934975515,200000000000.0,1000000000000.0,0.0,400000000000.00006,3966.5,16200.0,317.5,6184.807313085833,0.0,0.0,0.0,0.0,0.052000000000000005,0.26,0.0,0.10400000000000004,15.274000000000004,19.9,4.39,5.530199273082299,7.615947999999998,27.0,0.02658,10.582899411746101,819.6799999999997,2349.0,54.8,967.435642097189,92.75999999999999,154.6,0.0,75.73822284685586,0.2166,1.083,0.0,0.4331999999999999,779.0399999999997,1938.0,35.4,911.1847092659095,71.6,320.0,0.0,125.06894098856039,11.0,55.0,0.0,22.0,0.0,0.0,0.0,0.0,4.4,22.0,0.0,8.799999999999999,9914.0,49000.0,0.0,19544.24682611228,2072.2,7901.0,0.0,3066.1812340434158,3.08e-06,9.4e-06,0.0,3.922448215082004e-06,1.053,1.26,0.41,0.329387310016643,0.297,1.075,0.0,0.4201618735677953,0.756,1.26,0.0,0.6172714151813609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mp-29762
